time, sound
1721, 24.6818
1722, -19.2273
1723, -10.9773
1724, 20.5909
1725, -23.25
1726, 54.9318
1727, -39.1364
1728, -83.3636
1729, 161.5
1730, -170.222
1731, 168.727
1732, 12.2727
1733, -138.614
1734, 149.114
1735, -75.9318
1736, -56.25
1737, 56.9091
1738, -63.5455
1739, 65.6364
1740, 19.8222
1741, -6.36364
1742, -46.7727
1743, 17.0682
1744, 10.8864
1745, 26.3636
1746, -19.9318
1747, -38.1364
1748, 44.7727
1749, -23.7045
1750, 5.42222
1751, 9.27273
1752, -39.0682
1753, 26.75
1754, -23.8864
1755, 7.20455
1756, -8.5
1757, 25.4091
1758, -4.93182
1759, 74.3636
1760, -47.2
1761, -9.09091
1762, 32.9545
1763, -44.7955
1764, 10.5455
1765, -5.18182
1766, -10.9091
1767, 30.0227
1768, -42.1364
1769, 4.25
1770, -13.9333
1771, 36.7727
1772, -1.18182
1773, -30.9545
1774, 25.3636
1775, -12.9318
1776, 19.8182
1777, -28.6364
1778, -1.45455
1779, 35.9545
1780, -12.9778
1781, 9.20455
1782, -30.5227
1783, 19.5682
1784, -0.977273
1785, 9.68182
1786, -24.6818
1787, 58
1788, 182.568
1789, 140.932
1790, -52.9778
1791, -709.295
1792, 392.932
1793, 329.75
1794, -251.455
1795, 95.7045
1796, -32.7955
1797, -312.977
1798, 330.795
1799, -20
1800, -19.9556
1801, -123.091
1802, 176.523
1803, -208.068
1804, 228.409
1805, -103.045
1806, -178.477
1807, 53.4773
1808, 233.227
1809, -121.5
1810, -64.9778
1811, 125.273
1812, -131.273
1813, 15.9545
1814, 65.8409
1815, -27.2273
1816, -4.45455
1817, -51.4773
1818, 33.5455
1819, -42.3409
1820, 28.6222
1821, 102.136
1822, -62.6591
1823, 70.5909
1824, -120.5
1825, 47.8864
1826, 21.9091
1827, -96.7727
1828, 113.568
1829, -157.136
1830, 197.333
1831, -58.7955
1832, -101.5
1833, 96.75
1834, 16.7955
1835, -92.8409
1836, 35.4091
1837, 19
1838, -0.977273
1839, -14.5682
1840, 8
1841, -4.90909
1842, 6.75
1843, -4.81818
1844, 28.5455
1845, -43.2727
1846, -0.318182
1847, 56.1818
1848, -76.2727
1849, 60.9091
1850, -9.86667
1851, 1.72727
1852, -22.3636
1853, -15.9545
1854, 19.3636
1855, 29.5227
1856, -2.52273
1857, 18.25
1858, 1.56818
1859, -39.7955
1860, 44.2444
1861, -10.75
1862, -25.5
1863, -21.4545
1864, 19.7727
1865, 1.06818
1866, 30.4773
1867, -46.0455
1868, -4.56818
1869, 35.9091
1870, -15.4222
1871, 13.2273
1872, -26.8864
1873, 3.54545
1874, 9.75
1875, 10.1136
1876, -21.9773
1877, 20.1136
1878, -13.0455
1879, 9.54545
1880, -25.6444
1881, -5.13636
1882, -5.72727
1883, 470.818
1884, -381.75
1885, -727.977
1886, 890.795
1887, 2.5
1888, -264.568
1889, 117.5
1890, -112.311
1891, -150.273
1892, 306.364
1893, 95.6591
1894, -323.432
1895, 57.2727
1896, 12.5
1897, -91
1898, 250.114
1899, -104
1900, -89
1901, 14.7045
1902, 168.864
1903, -45.9545
1904, -121.659
1905, 160.909
1906, -125.523
1907, -44.5682
1908, 154.614
1909, -92.8636
1910, 34.1333
1911, -21.2727
1912, -31.4318
1913, -0.659091
1914, 20.8182
1915, 30.7727
1916, -10.25
1917, -52.75
1918, 3.97727
1919, 36.5227
1920, -11.3778
1921, -32.5682
1922, 69.3182
1923, -105.614
1924, 171.455
1925, -8.11364
1926, -149.159
1927, 136.5
1928, -122.75
1929, 2.43182
1930, 114.556
1931, -102.932
1932, 20.1136
1933, 29.3182
1934, -2.43182
1935, -28.9318
1936, 31.8636
1937, -10.75
1938, 31.4091
1939, -34.7273
1940, 6.66667
1941, -4.34091
1942, 8.25
1943, 10.6818
1944, -18.1136
1945, -26.0682
1946, 9.29545
1947, -20.7273
1948, 11.9318
1949, -0.113636
1950, 27.6667
1951, -24.1818
1952, 57.4773
1953, -38.4773
1954, -19.2273
1955, 29.6591
1956, -14
1957, 1.27273
1958, 10.5
1959, -7.79545
1960, 15.2444
1961, -40.4773
1962, 1.11364
1963, 1.27273
1964, 36.5227
1965, -12.0455
1966, -25.8864
1967, 7.79545
1968, -14.2045
1969, 20.5227
1970, 27.2444
1971, -31.1818
1972, 436.386
1973, -364.614
1974, -637.023
1975, 750.386
1976, 2.52273
1977, -161.614
1978, 105.114
1979, -96.4773
1980, -95.8667
1981, 157.841
1982, 71.0455
1983, -257.068
1984, 75.9091
1985, 110.227
1986, -150.682
1987, 237.75
1988, -124.545
1989, -100.205
1990, 25.3333
1991, 149.886
1992, -34.8864
1993, -86.5227
1994, 115.591
1995, -60.9091
1996, -94.6136
1997, 120.159
1998, -45.1591
1999, 22.3636
2000, -35.5778
2001, 36.3409
2002, -51.8409
2003, -22.6364
2004, 86.1818
2005, -7.95455
2006, -4.61364
2007, -50.5682
2008, 21.6591
2009, 32.0682
2010, -32.5778
2011, 37.5682
2012, -77.6591
2013, 123.795
2014, -13.5909
2015, -121.886
2016, 137.773
2017, -128.364
2018, 34.5
2019, 67.4091
2020, -82.9556
2021, 83.7273
2022, -43.0909
2023, 8.72727
2024, -23.8182
2025, 21.1818
2026, 6.81818
2027, 37.0909
2028, -47.0227
2029, -32.5909
2030, 42.4889
2031, -0.454545
2032, -4.93182
2033, -3.27273
2034, -23.9091
2035, 7.95455
2036, -21.2727
2037, 28.7727
2038, -21.1818
2039, 41.1364
2040, -36.4889
2041, 60.75
2042, -19.7955
2043, -40.7273
2044, 47.4091
2045, -20.1591
2046, 12.4091
2047, -17.5909
2048, -2.18182
2049, 16.1136
2050, -36.3111
2051, 7.86364
2052, -11.9318
2053, 38.7045
2054, 28.8864
2055, -44.7045
2056, -100.114
2057, 726.5
2058, -800.318
2059, -200.818
2060, 652.178
2061, -321.364
2062, 128.614
2063, 48.25
2064, -373.955
2065, 290.364
2066, 39.9091
2067, 25.2273
2068, -180.841
2069, 116.818
2070, -92.3111
2071, 105.977
2072, -10.5227
2073, -135.591
2074, 117.023
2075, 9.45455
2076, -38.1364
2077, 4.38636
2078, 36.0909
2079, -70.8864
2080, -41.3111
2081, 88.8636
2082, 70.9091
2083, -106.455
2084, -37.4545
2085, 55.8409
2086, -61
2087, 60.0909
2088, 74.4318
2089, -86.2273
2090, 83.3111
2091, -94.0682
2092, -9.68182
2093, 68.5909
2094, -53.9091
2095, 56.8409
2096, -62.5455
2097, 20.5227
2098, 18.7955
2099, -55.7727
2100, 60.3778
2101, -9.18182
2102, -44
2103, 70.7727
2104, -16.0909
2105, -25.4773
2106, -10.6364
2107, -46.2273
2108, 66.9318
2109, -4.36364
2110, -26.8222
2111, 0.159091
2112, 1.54545
2113, 17.4091
2114, 21.7273
2115, -39.4318
2116, -5.25
2117, 30.5455
2118, -19.1591
2119, 37.1364
2120, -11.9111
2121, 5.61364
2122, -13.9773
2123, 9.63636
2124, 1.29545
2125, -14.75
2126, -7.02273
2127, 25.1364
2128, -21.4773
2129, 16.3182
2130, -33.5778
2131, 15.3636
2132, 8.34091
2133, -33.8636
2134, 34.4545
2135, 223.159
2136, 76.9545
2137, 51.7045
2138, -632.136
2139, 198.773
2140, 327.911
2141, -234.364
2142, 10.4545
2143, 43.5227
2144, -219.909
2145, 322.409
2146, -26.3182
2147, -158.818
2148, -59.9091
2149, 205.227
2150, -120.311
2151, 79.4773
2152, -66.6136
2153, -116.159
2154, 66.8864
2155, 116.477
2156, -59.4318
2157, 13.5227
2158, -2.54545
2159, -46.0909
2160, -79.6667
2161, 106.545
2162, -13.75
2163, 25.6364
2164, -80.9318
2165, 31.0455
2166, -1.31818
2167, -6.5
2168, 96.9318
2169, -45.3409
2170, 12.0889
2171, -26.8864
2172, 23.2045
2173, -15.0682
2174, -60.5455
2175, 81.2045
2176, -89.2955
2177, 100.136
2178, -45.5909
2179, -28.1136
2180, 67.6667
2181, -39.9318
2182, -13.5455
2183, 17.9773
2184, -36.25
2185, 51.5909
2186, -20.2955
2187, -0.227273
2188, -28.1364
2189, 36.0455
2190, -3.28889
2191, 25.6818
2192, -23.75
2193, -10.2955
2194, 31.8864
2195, -41.0682
2196, 23.8636
2197, 6.29545
2198, -14.4318
2199, -12.2889
2200, -2.75
2201, 26.0227
2202, 16.5455
2203, 3.93182
2204, -9.27273
2205, -10.6364
2206, 3.25
2207, 21.1364
2208, -28.7045
2209, 118.636
2210, -2.11111
2211, 341.545
2212, -631.205
2213, 83.0682
2214, 281.318
2215, -247.545
2216, 130.341
2217, 47.9773
2218, -272.136
2219, 307.733
2220, -86.0455
2221, -15.6364
2222, -94.1591
2223, 91.1364
2224, -72.6591
2225, 139.114
2226, -63.8636
2227, -160.318
2228, 87.3409
2229, 133.114
2230, -72.2889
2231, -35.4773
2232, 43.9773
2233, -76.6136
2234, -16.75
2235, 65.5909
2236, 0.909091
2237, -18.2955
2238, -33.6364
2239, 76.3778
2240, -80.8182
2241, -5.97727
2242, 61.2955
2243, -20.7045
2244, 52.1136
2245, -50.0455
2246, 39.1364
2247, -56.7955
2248, -4.34091
2249, 30.7955
2250, -38.1778
2251, 81.9545
2252, -42.9545
2253, -49.5
2254, 95.8636
2255, -39.9318
2256, -46.0682
2257, 45.3182
2258, 2.18182
2259, 6.09091
2260, -21.7333
2261, -18.5455
2262, 27.2727
2263, -15.7273
2264, -7.20455
2265, 27.2273
2266, 8.79545
2267, -41.0227
2268, 26.9773
2269, -17.4318
2270, 14.1556
2271, 21.7727
2272, -5.11364
2273, -19.1364
2274, -5.04545
2275, 1.93182
2276, 16.2727
2277, 10.6136
2278, 0.886364
2279, 17.1591
2280, -25.9333
2281, 519.614
2282, -705.159
2283, -82.7273
2284, 469.545
2285, -218.909
2286, 77.6364
2287, 29.0455
2288, -289.932
2289, 282.295
2290, -31.5333
2291, 22.25
2292, -121.295
2293, 27.5909
2294, 28.2955
2295, 96.9091
2296, -74.7045
2297, -98.1591
2298, 65.3182
2299, 72.1364
2300, -56.0667
2301, -45.5909
2302, 55.7727
2303, -13.2273
2304, -52.5
2305, 49.5909
2306, 41.9545
2307, -41.2727
2308, -48.9773
2309, 35.5227
2310, -17.8444
2311, 27.9091
2312, 37.0909
2313, -3.43182
2314, -17.4545
2315, -44.2273
2316, 27.3182
2317, 1.65909
2318, -6.75
2319, 34.9545
2320, -40.3556
2321, 15.5227
2322, -35.3864
2323, -12.5227
2324, 64.8409
2325, 7.68182
2326, -28.8409
2327, 21.1364
2328, -13.4091
2329, -24.1136
2330, 14
2331, -15.4091
2332, 22.1818
2333, -7.84091
2334, -13.8636
2335, 14
2336, 0.5
2337, -8.20455
2338, 18.3182
2339, -12.7727
2340, -20.2444
2341, 18.7727
2342, 2.02273
2343, 24.3864
2344, -24.5227
2345, 43.8864
2346, -301.659
2347, 687.682
2348, -370.477
2349, -577.5
2350, 605.8
2351, 8.93182
2352, -113.909
2353, 61.3409
2354, -98.2955
2355, -65.3636
2356, 159.25
2357, 51.25
2358, -191.545
2359, 80.5682
2360, -22.2444
2361, -2.04545
2362, 114.682
2363, -88.0682
2364, -16
2365, -30.0682
2366, 90
2367, 25.5909
2368, -36.5682
2369, 41.5227
2370, -88.2
2371, -21.8636
2372, 104.705
2373, -38.9545
2374, -5.93182
2375, -36.6818
2376, 32.5909
2377, 10.7045
2378, -20.4091
2379, 9.02273
2380, 29.2667
2381, -30.7045
2382, -25.0455
2383, 19.5227
2384, 11.0909
2385, 12.8636
2386, -23.8864
2387, 14.2045
2388, 36.8864
2389, -2.93182
2390, -60.5556
2391, 26.5682
2392, -25.4318
2393, 22.3409
2394, 18.1136
2395, -14.1591
2396, 17.7727
2397, -10.0455
2398, 0.681818
2399, -3.29545
2400, 22.0444
2401, -14.9091
2402, -4.97727
2403, -19.9318
2404, 19.6136
2405, 3.54545
2406, 6.52273
2407, -18.6136
2408, 8.15909
2409, 1.38636
2410, 305.511
2411, -387.318
2412, -400.818
2413, 630.068
2414, -28.3409
2415, -147.25
2416, 84.3409
2417, -75.1818
2418, -122.409
2419, 196.091
2420, 38.0667
2421, -155.727
2422, 78.5455
2423, -76.5
2424, -41.5909
2425, 159.773
2426, -134.273
2427, 19.7955
2428, 27.9318
2429, 65.8636
2430, -8.88889
2431, -47.4545
2432, -4.34091
2433, -15.6818
2434, -21.5682
2435, 91.1591
2436, -46.5909
2437, -4.27273
2438, -9.93182
2439, -15.0682
2440, 19.0889
2441, 27.9545
2442, -30.5
2443, 0.886364
2444, 6.45455
2445, -25.6364
2446, 40.1818
2447, -6.43182
2448, -21.4091
2449, 42.5556
2450, -55.7273
2451, 69.6818
2452, -0.431818
2453, -81.3864
2454, 74.4091
2455, -40.9318
2456, 10.6136
2457, 19
2458, -47.9318
2459, 38.4545
2460, -1.93333
2461, 9.97727
2462, -20.7273
2463, 17.9091
2464, -28.6136
2465, 23.5909
2466, -19.7273
2467, 4.88636
2468, 60.4545
2469, -429.556
2470, 746.295
2471, -320.318
2472, -565.568
2473, 669.795
2474, -128.136
2475, -25.7727
2476, 93.7955
2477, -113.545
2478, -107.727
2479, 191.591
2480, 35.9556
2481, -196.682
2482, 148.432
2483, -36.2045
2484, -80.5227
2485, 122.523
2486, -114.75
2487, 60.6364
2488, -0.840909
2489, 36.4667
2490, -8.11364
2491, -34.7955
2492, 32
2493, -106.114
2494, 68
2495, 58.7727
2496, -45.75
2497, -27.75
2498, 20.0909
2499, -21.1818
2500, 28.5556
2501, -4.02273
2502, -36.9773
2503, 47.8409
2504, -9.79545
2505, -8.11364
2506, -30.6591
2507, 36.1591
2508, 32.5455
2509, -35.3864
2510, 2.4
2511, 34.4545
2512, -7.88636
2513, -56.9318
2514, 42.8409
2515, -13.75
2516, 25.0909
2517, -6.29545
2518, -35.5
2519, 20.5682
2520, 4.77778
2521, 15.6591
2522, -9.86364
2523, 21.1364
2524, -19.9318
2525, 0.636364
2526, -459.409
2527, 799.659
2528, -387.591
2529, -458.409
2530, 612.511
2531, -87.8864
2532, -33.1136
2533, 32.8636
2534, -215.568
2535, 111.5
2536, 204.864
2537, -18
2538, -217.841
2539, 70.0909
2540, 15.2222
2541, -16.0909
2542, 132.295
2543, -74.5227
2544, -41.2045
2545, 19.75
2546, 9.70455
2547, 31.1818
2548, -43.9773
2549, -2.72727
2550, -39.8444
2551, 48.75
2552, 53.5
2553, -56.2955
2554, 12.1591
2555, -13.7955
2556, -11.0682
2557, 53.8864
2558, -44.0909
2559, -39.7045
2560, 45.0667
2561, 1.34091
2562, 11.0909
2563, -8.59091
2564, -0.772727
2565, -0.25
2566, -18.7045
2567, 20.3864
2568, -13.0909
2569, 12.5
2570, 2.91111
2571, 6.22727
2572, -16.7045
2573, 13.1818
2574, -14.0455
2575, -9.40909
2576, -2.38636
2577, -13.5227
2578, 48.1591
2579, -47.4318
2580, -214.467
2581, 627.432
2582, -535.023
2583, -295.5
2584, 576.318
2585, -132.273
2586, -11.6818
2587, 32.8864
2588, -137.5
2589, 137.977
2590, 62.7333
2591, 17.5682
2592, -202.864
2593, 19.7045
2594, 61.75
2595, 30.6818
2596, 38.25
2597, -55.5682
2598, -24.9545
2599, 26.5682
2600, 11.6444
2601, -16.8409
2602, 16.7955
2603, -52.7727
2604, -4.09091
2605, 86.75
2606, 7.29545
2607, -55.0455
2608, -51.75
2609, 32.3636
2610, 28.7111
2611, 38.4773
2612, -44.8409
2613, -4.47727
2614, 12.5455
2615, -8.13636
2616, 8.40909
2617, 2.90909
2618, -23.6818
2619, 11.2955
2620, 2.46667
2621, 8.63636
2622, -27.4318
2623, 0.181818
2624, 27.5682
2625, 1.93182
2626, -15.25
2627, 10.8409
2628, -18.7727
2629, 17.7045
2630, -5.95556
2631, -393.523
2632, 738.227
2633, -449.114
2634, -306.045
2635, 543.591
2636, -145.205
2637, 12.2727
2638, 64.2273
2639, -152.409
2640, 21.8889
2641, 119
2642, 14.7045
2643, -192.705
2644, 80.7955
2645, 73.2727
2646, 3.06818
2647, -3
2648, -82.2045
2649, 35.9318
2650, 0.866667
2651, 45.8636
2652, -48.5
2653, 3.93182
2654, -6.77273
2655, -11.5455
2656, 25.5682
2657, 35.6591
2658, -42.1364
2659, -5.25
2660, 26.3778
2661, -14.0227
2662, -4.86364
2663, 4.79545
2664, 2.86364
2665, 28.9773
2666, -52.5682
2667, 24.3864
2668, -4.47727
2669, -2.38636
2670, 22.0444
2671, -9.43182
2672, -3.47727
2673, -3.09091
2674, -6.02273
2675, -21.6818
2676, 18.5455
2677, -5.54545
2678, 46.7273
2679, -34.5
2680, 257.2
2681, -300
2682, -371.455
2683, 542.318
2684, -57.25
2685, -81.0227
2686, 47.7727
2687, -37.9773
2688, -98.9545
2689, 119.864
2690, 58.7556
2691, -187.455
2692, 101.091
2693, 0.659091
2694, -60.8636
2695, 132.886
2696, -88.3409
2697, -42.2955
2698, 24.75
2699, 79.2444
2700, -35.0227
2701, -70.0455
2702, 86.8864
2703, -100.318
2704, 22.4545
2705, 75.7955
2706, -22.1818
2707, -10.2045
2708, -40
2709, 19
2710, 36.8444
2711, -14.8182
2712, 9.86364
2713, -19.7045
2714, -9.38636
2715, 8.36364
2716, 23.8409
2717, -18.8409
2718, 17.75
2719, -4.28889
2720, -26.6364
2721, 40.7045
2722, -3.79545
2723, -47.1591
2724, 70.1818
2725, -432.341
2726, 631.5
2727, -212.75
2728, -434.841
2729, 540.568
2730, -148.711
2731, 20.9545
2732, 77.75
2733, -143.659
2734, -2.54545
2735, 125.955
2736, -30.4091
2737, -100.477
2738, 54.8182
2739, 38.6
2740, -68.2955
2741, 103.909
2742, -96.0227
2743, 14.4318
2744, 11.5227
2745, 7
2746, 6
2747, 3.75
2748, 2.43182
2749, -34.3636
2750, -8.73333
2751, 63.2955
2752, -21.8864
2753, 17.6591
2754, -16.5909
2755, 5.18182
2756, -1.29545
2757, -36.3864
2758, -12.3636
2759, 18.6818
2760, 8.66667
2761, 32.5227
2762, -41.8409
2763, 0.886364
2764, 31.4545
2765, -32.6818
2766, 26.4091
2767, 4.84091
2768, -101.045
2769, 286.682
2770, -159
2771, -309.886
2772, 382.25
2773, -56.8409
2774, -50.3182
2775, 15.6364
2776, -62.4545
2777, -23.3636
2778, 61.6591
2779, 72.0227
2780, -109.067
2781, 32.3636
2782, -4.75
2783, -55.1136
2784, 94.1818
2785, -48.8409
2786, -1.88636
2787, 4.31818
2788, 53.6136
2789, -12
2790, -51.8222
2791, 47.5909
2792, -35.8182
2793, -40.5682
2794, 68.6364
2795, -24.2045
2796, 19.2955
2797, -35.1818
2798, 22.6591
2799, -10.25
2800, -21.9111
2801, 45.7727
2802, -13.8182
2803, 10.2273
2804, -0.340909
2805, -15.3409
2806, 11.9773
2807, -11.8182
2808, 11.9773
2809, -210.455
2810, 451.467
2811, -278.568
2812, -327.545
2813, 506.682
2814, -137.273
2815, -47.4091
2816, 78.2955
2817, -127.841
2818, 2.02273
2819, 91.6591
2820, 46.4889
2821, -148.705
2822, 84.1364
2823, -1.34091
2824, -48.7727
2825, 72.2727
2826, -64.3636
2827, 12.3409
2828, 14.5
2829, 42.25
2830, -13.6667
2831, -39.6136
2832, 20.4545
2833, -29.8409
2834, -0.318182
2835, 33.7955
2836, 4.5
2837, -33.8182
2838, 40.8182
2839, -18.4318
2840, -7.48889
2841, 3.97727
2842, -15.9545
2843, 11.3864
2844, 3.02273
2845, -0.954545
2846, -3.70455
2847, 5.20455
2848, -273.205
2849, 479.5
2850, -274.533
2851, -176.841
2852, 384.227
2853, -180.818
2854, 66.5
2855, 4.25
2856, -105.25
2857, 74.5227
2858, 27.5
2859, 10.6364
2860, -83.8667
2861, 49.3636
2862, 16.6364
2863, 12.75
2864, -9.02273
2865, -46.5
2866, 41.5682
2867, -14.9091
2868, 3.34091
2869, 9.04545
2870, -12.2444
2871, -0.590909
2872, -13.5
2873, 17.5682
2874, 9.54545
2875, -27.0455
2876, -14.6591
2877, 13.9545
2878, 13.3409
2879, 39.1818
2880, -29
2881, -21.3409
2882, 16.8409
2883, -9.54545
2884, 105.932
2885, -17.0909
2886, -35.2273
2887, -12.5682
2888, 1.38636
2889, 25.8864
2890, -80.4667
2891, 0.431818
2892, 36.4545
2893, -52.75
2894, 71.9091
2895, -19.1818
2896, -23.0455
2897, -10.4545
2898, 50.25
2899, -68.7727
2900, 51.4222
2901, -11.1818
2902, -43.25
2903, 18.5909
2904, 37.5455
2905, -31.25
2906, -1.72727
2907, 19.3636
2908, -29.6364
2909, 7.70455
2910, 21.8222
2911, -19.1136
2912, 9.84091
2913, -9.22727
2914, 4.95455
2915, -13.5
2916, 19.2273
2917, 4.18182
2918, -40.9318
2919, -65.7955
2920, 202.867
2921, -130.023
2922, -163.455
2923, 219.955
2924, -28.5909
2925, -53.4091
2926, 77.0909
2927, -47.6591
2928, -40.4545
2929, 80.3409
2930, -15.5111
2931, -68.1591
2932, 61.3864
2933, -5.81818
2934, -41.5
2935, 64.5909
2936, -15.8636
2937, -16.75
2938, 3.25
2939, 11.9773
2940, 13.3778
2941, -22.3636
2942, 12.4773
2943, -1.86364
2944, -29.9318
2945, 25.7045
2946, 7.81818
2947, -2.61364
2948, 9.79545
2949, -12.6889
2950, -4.72727
2951, -1.29545
2952, -257.409
2953, 399.114
2954, -131.364
2955, -243.568
2956, 285.773
2957, -59.2045
2958, 18.3182
2959, 2.38636
2960, -51.5111
2961, 45.2955
2962, 42.5
2963, -54.1136
2964, -34.7955
2965, -0.272727
2966, 22.1364
2967, 14.5227
2968, 21.1136
2969, -17.5556
2970, 17.4773
2971, -17.2955
2972, -15.0227
2973, 24.0227
2974, -4.43182
2975, 8.09091
2976, -22.7727
2977, 7.88636
2978, 19
2979, -8
2980, -4.88889
2981, 1.15909
2982, -7.13636
2983, -158.227
2984, 193.455
2985, -71.8864
2986, -128.682
2987, 230.886
2988, -64.5909
2989, 4.5
2990, -7.71111
2991, -18.0227
2992, -3.34091
2993, 51.25
2994, -2.47727
2995, -51.0455
2996, -0.272727
2997, 40.0227
2998, -50.5227
2999, 35.1364
3000, -13.9556
3001, 20.6364
3002, 5.5
3003, -6.81818
3004, -1.20455
3005, -22.8409
3006, 37.5227
3007, -12.6818
3008, -6.18182
3009, 7.36364
3010, -17.5556
3011, 10.0455
3012, 29.2273
3013, -10.5682
3014, 103.091
3015, -146.909
3016, -50.5227
3017, 104.955
3018, -50.9545
3019, 18.0682
3020, 15.2889
3021, -62.4318
3022, 73.0227
3023, -17.3864
3024, -9.06818
3025, -0.181818
3026, 15.3864
3027, -26.6136
3028, 37.6591
3029, -24.9091
3030, -19.0222
3031, 15.1818
3032, 7.84091
3033, 3.31818
3034, -10.7273
3035, 12.2273
3036, -13.0227
3037, 2.40909
3038, 7.70455
3039, -6.04545
3040, -26.2889
3041, -21.3636
3042, 159.114
3043, -125.636
3044, -66.3182
3045, 119.545
3046, -42.5
3047, 14.0227
3048, -14.0909
3049, -40.5227
3050, 50.0889
3051, -4.93182
3052, 3.75
3053, -29.7273
3054, 20.2045
3055, -2.09091
3056, -0.727273
3057, 28.6591
3058, -30.0227
3059, -3.63636
3060, 19.1111
3061, -8.65909
3062, -4.61364
3063, -3.47727
3064, -2.34091
3065, -3.43182
3066, -1.22727
3067, 78.7727
3068, 16.9318
3069, -105.159
3070, -20.2444
3071, 84.1136
3072, -35.5909
3073, -24.4545
3074, 24.2273
3075, 17.7727
3076, -39.6136
3077, 42.7045
3078, -24.1591
3079, -24.2727
3080, 23.2889
3081, 14.5909
3082, -27.0682
3083, 11.6591
3084, -6.18182
3085, -10.3864
3086, 11.0909
3087, -2.70455
3088, 12.2273
3089, -8.27273
3090, 0.0222222
3091, 5.04545
3092, -2.56818
3093, 28.6136
3094, 36.4318
3095, -88.0909
3096, 12.5455
3097, 48.6818
3098, -69.3409
3099, 20.1364
3100, 17.9556
3101, -49.1818
3102, 84.2045
3103, -19.9318
3104, -26.5455
3105, -17.3636
3106, 16.8409
3107, 12
3108, -5.72727
3109, 11.0909
3110, -13.6222
3111, -14.0455
3112, 37.9091
3113, -28.7955
3114, -16.25
3115, 15.4318
3116, 29.3864
3117, 21.3864
3118, 12.4091
3119, -67
3120, -1.73333
3121, 33.1818
3122, -25.8182
3123, 6.15909
3124, 2.34091
3125, -19
3126, 39.2045
3127, -9.88636
3128, 8.70455
3129, -23.0227
3130, 8.84444
3131, -19.6136
3132, 8.88636
3133, -8.5
3134, 2.06818
3135, 11.1136
3136, 4.43182
3137, 15.75
3138, -6.40909
3139, -20.9773
3140, 33.8667
3141, -53.3409
3142, -22.1364
3143, 85.3182
3144, -24.5682
3145, -31.5909
3146, 13.5
3147, -20.1591
3148, 11.4091
3149, 38.4773
3150, -17.3111
3151, -18.5
3152, -1.52273
3153, -3.02273
3154, 1.02273
3155, 13.0455
3156, -2.29545
3157, 1.45455
3158, 12.4091
3159, -6.54545
3160, -36.0222
3161, -16.4545
3162, 136.295
3163, -97.1136
3164, -54.3864
3165, 83.0682
3166, -38.4091
3167, 6.38636
3168, 27.4318
3169, -38.5455
3170, 16.5333
3171, 14.0455
3172, 3.70455
3173, -29.0909
3174, 12.3864
3175, 8.56818
3176, -10.6364
3177, 18.3636
3178, -6.59091
3179, 5.29545
3180, -22.3556
3181, -19.3636
3182, 92.5909
3183, -78.8182
3184, -46
3185, 79.5
3186, 5.04545
3187, -5.88636
3188, -12.1364
3189, -1.38636
3190, -3.31111
3191, 7.61364
3192, 3.13636
3193, -14.3864
3194, 7.56818
3195, 0.863636
3196, -2.38636
3197, 9.59091
3198, -11.6591
3199, -2.20455
3200, 29.8889
3201, 20
3202, -11.75
3203, -44.8182
3204, 8
3205, 17
3206, -17.1136
3207, 15.9318
3208, -10.3864
3209, -6.45455
3210, 19.8667
3211, -8.95455
3212, -11.3409
3213, 1.90909
3214, 8.02273
3215, -1.93182
3216, 6.70455
3217, -16.0682
3218, -38.2955
3219, -14.9545
3220, 104.733
3221, -52.2955
3222, -36.2955
3223, 57.1136
3224, -16.6364
3225, -17.9318
3226, 28.75
3227, -34.9545
3228, 7.04545
3229, 31.6364
3230, 4.86667
3231, -35.7273
3232, 8.5
3233, 0.454545
3234, 14.6364
3235, 13.75
3236, -53.5682
3237, 69.9091
3238, -49.6818
3239, -36.7955
3240, 75.3556
3241, -34.1591
3242, 10.6364
3243, -1.63636
3244, -11.4091
3245, 11.6364
3246, 4.54545
3247, -13.4545
3248, -4.5
3249, 2.81818
3250, 8.42222
3251, -1.5
3252, 12.9545
3253, -9.84091
3254, 25.9545
3255, -39.7273
3256, 8.90909
3257, 20.9091
3258, -16.9545
3259, 5.36364
3260, -12.3111
3261, -13.6818
3262, 29.8864
3263, -9.65909
3264, -2.56818
3265, -1.56818
3266, 16.2045
3267, -9.18182
3268, -12.5455
3269, 22.3409
3270, -26.4667
3271, -15.3864
3272, 38.3182
3273, -2.02273
3274, -4.04545
3275, 0.227273
3276, -8.95455
3277, -13.1364
3278, 15.4318
3279, 5.38636
3280, -17.6444
3281, 10.6591
3282, -6.86364
3283, -43.2955
3284, 84.5
3285, -28.4773
3286, -48.6364
3287, 52.5
3288, -9.04545
3289, 0.0227273
3290, 14.0444
3291, -8.68182
3292, -3.22727
3293, -9.52273
3294, 11.1818
3295, -17.2727
3296, 8.18182
3297, -23.75
3298, 51.9773
3299, -24.3636
3300, -35.4
3301, 41.7045
3302, -0.5
3303, 4.29545
3304, 1.97727
3305, -19.7955
3306, 4.11364
3307, 7.02273
3308, 5.43182
3309, -11.75
3310, -8.31111
3311, 41.6136
3312, -23.8636
3313, -18.3182
3314, 16.3636
3315, -1.31818
3316, -2.43182
3317, 6.43182
3318, 11.5227
3319, -14.0909
3320, -0.266667
3321, -3.27273
3322, 12.0227
3323, 4.59091
3324, 15.4091
3325, -38
3326, -0.0909091
